N,P,K,temperature,humidity,ph,rainfall,air quality,light intensity,date,yield,ideal_planting_time,next_season_crop
75.92788477,39.76460542,40.5490087,20.58362353,81.74362741,7.895478958,267.6676981,28.64612043,463.7571996,2023-01-28 15:22:44+00:00,39.93,Early June,Corn
76.03251367,39.26783338,39.72392558,21.36518974,83.73541839,7.896001648,271.4091813,29.47059191,461.1324049,2023-01-05 15:22:44+00:00,39.93,Mid October,Barley
77.232125,41.62292348,39.57009813,22.83475733,82.26607446,7.976621352,273.8224408,29.7223706,475.3462903,2023-01-21 15:22:44+00:00,39.93,Early June,Soybean
80.38667935,40.68482199,38.38620856,21.29983607,82.4669997,7.906865364,275.6940395,27.22456844,463.377101,2023-01-01 15:22:44+00:00,39.93,Early June,Corn
73.71778958,41.10656907,39.72124169,19.93349712,81.42873568,7.893584129,264.6376273,26.23061306,470.7585387,2023-01-23 15:22:44+00:00,32.67,Early June,Soybean
69.23197018,36.5725561,41.35586373,23.4201253,82.13155065,7.12711315,253.9390207,27.9053567,463.7366321,2023-01-31 22:12:56+00:00,32.67,Early June,Soybean
68.73797055,34.97051967,42.62216732,25.16319364,83.6183295,7.066428747,247.6295096,26.83328458,463.3892856,2023-02-02 22:12:56+00:00,32.67,Early June,Corn
71.75306972,36.82434531,41.30447334,24.03117744,80.50655684,7.116351524,243.5170675,27.08782508,475.2980536,2023-02-01 22:12:56+00:00,39.93,Early June,Soybean
67.75131583,34.73881162,43.36635994,23.46244903,81.52004375,6.811135875,243.2149193,28.15419208,455.8661932,2023-01-16 22:12:56+00:00,32.67,Early June,Corn
68.05574059,36.63149476,45.33173412,23.60512269,82.43481305,7.013290074,249.7443616,28.27557032,454.05249,2023-01-19 22:12:56+00:00,32.67,Early June,Soybean
70.31926219,56.52147559,37.452396,20.35126763,84.29743193,6.032339375,276.1513745,27.31668747,453.9387344,2023-02-04 15:54:18+00:00,39.93,Early June,Soybean
70.211293,52.98800328,39.96414164,22.07392437,85.77895231,6.080403223,281.3939888,27.24324233,476.8648484,2023-01-24 15:54:18+00:00,39.93,Early June,Soybean
69.18348276,55.66284405,37.39117246,21.71471985,85.79464486,6.005209739,279.7162296,27.95150638,458.030358,2023-01-25 15:54:18+00:00,32.67,Early June,Soybean
68.59865671,55.55612608,41.1340706,23.67428415,84.98851597,6.011388474,275.8601704,30.05933577,456.8079697,2023-02-03 15:54:18+00:00,32.67,Early June,Soybean
65.49886383,54.58593606,37.55116016,22.93612277,87.0176248,6.191608577,281.0537267,28.00532779,485.2711203,2023-02-08 15:54:18+00:00,32.67,Early June,Soybean
98.32450553,57.10804774,40.67266276,19.89343602,85.20196891,5.500238827,242.2505673,26.95250354,466.3048472,2023-02-10 11:37:00+00:00,32.67,Early June,Soybean
97.11493185,56.71832034,39.49555684,20.26179673,85.06016854,5.444548983,241.6473817,27.31557976,467.6370465,2023-02-06 11:37:00+00:00,39.93,Early June,Soybean
97.11703245,54.5224967,40.86328755,21.85390728,86.10595771,5.463751168,238.8927625,28.97746969,457.8411522,2023-01-25 11:37:00+00:00,39.93,Early June,Corn
100.4996977,52.18359982,40.65442794,19.50826408,84.81103032,5.460249284,245.3096016,27.23167788,448.5370591,2023-02-08 11:37:00+00:00,26.73,Early June,Corn
99.98192155,55.28266777,40.4780479,19.9143011,84.05380985,5.289340195,243.4145619,30.67370125,460.9987656,2023-02-17 11:37:00+00:00,32.67,Early June,Corn
90.74035438,54.01779986,37.75139157,25.12374156,84.14994291,6.949231311,242.3202142,29.00132647,427.3391337,2023-02-15 16:48:28+00:00,39.93,Early June,Corn
94.5901404,53.4626623,35.36612021,23.45535628,85.93441106,7.101059107,232.3968994,31.31304848,432.9279427,2023-01-29 16:48:28+00:00,39.93,Early June,Corn
93.97503149,53.54195394,31.94508887,25.45259101,85.62321674,6.90979885,240.3400476,29.33685728,447.9832839,2023-02-23 16:48:28+00:00,39.93,Early June,Soybean
91.40692171,52.00565987,37.13869673,24.56265041,84.36827854,6.964577196,235.5595689,30.08503431,435.5498606,2023-02-14 16:48:28+00:00,39.93,Early June,Corn
90.65966379,49.82260251,32.15374374,26.09972668,85.11486615,7.044712332,247.4336764,32.10118395,449.7486546,2023-01-30 16:48:28+00:00,39.93,Early June,Soybean
69.15105097,62.09204078,38.02067557,24.45457344,79.85640298,6.313339524,212.0793249,28.99460734,459.4759185,2023-02-18 11:05:25+00:00,32.67,Early June,Soybean
64.69590028,63.00567632,39.66109712,24.77170134,79.11479988,6.385783823,219.3640658,27.94620323,461.1575453,2023-02-06 11:05:25+00:00,32.67,Early June,Soybean
67.97601145,58.94746949,38.71654226,21.40874773,79.31267777,6.173166467,226.7797534,28.75305622,467.1343472,2023-03-03 11:05:25+00:00,32.67,Early June,Soybean
65.94585857,61.77180859,39.80748878,25.60701938,79.26354897,6.290763478,218.7824622,27.67672115,464.3133302,2023-02-26 11:05:25+00:00,32.67,Early June,Soybean
67.55327637,62.43575416,37.66212066,24.15593379,79.4365917,6.317128513,217.1970895,29.50285398,460.2777929,2023-02-16 11:05:25+00:00,32.67,Early June,Soybean
93.09473882,53.98039904,44.03310608,27.8728097,79.64614648,5.204415196,257.5478469,29.19016848,476.0566649,2023-02-28 00:19:51+00:00,39.93,Early June,Soybean
97.50502631,50.88646477,41.18537187,26.88721715,78.66208095,5.33756314,265.7948953,30.85272814,462.4796908,2023-02-23 00:19:51+00:00,39.93,Early June,Soybean
95.37060824,51.84490506,41.93534383,25.50389513,78.56637213,5.09792574,264.6940962,29.66517926,447.2639468,2023-03-06 00:19:51+00:00,39.93,Early June,Soybean
94.57106202,53.13824623,40.19729005,26.21593851,79.56391791,5.301748714,269.903661,32.05451422,472.6750628,2023-02-15 00:19:51+00:00,39.93,Early June,Corn
91.73627223,49.23878463,41.63434707,26.15552483,78.63028412,5.220215415,262.9759861,29.26565422,468.6770122,2023-02-26 00:19:51+00:00,39.93,Early June,Soybean
87.75592981,43.75038189,39.83518032,25.29057231,86.32577924,7.373770567,262.9532145,31.23156638,493.094302,2023-03-13 20:13:22+00:00,39.93,Early June,Soybean
91.19744434,42.90633427,43.12578672,24.01243038,84.07442416,7.564670096,259.2245793,31.04201757,491.0836311,2023-02-18 20:13:22+00:00,39.93,Early June,Corn
87.43625383,43.57484087,40.25798956,24.11142417,85.93892454,7.481102397,267.6354753,30.77585811,488.2954518,2023-03-08 20:13:22+00:00,39.93,Early June,Corn
85.89980239,45.25000665,43.29924475,23.79598557,85.37526724,7.615342179,262.654804,31.53993389,490.5963123,2023-02-18 20:13:22+00:00,39.93,Early June,Soybean
89.09432706,44.18436647,41.07949927,24.27807291,85.61951286,7.521636596,264.1444068,30.73382977,483.8739327,2023-03-14 20:13:22+00:00,39.93,Early June,Soybean
87.83636969,55.879143,42.38475434,26.6016074,84.59230526,4.951746062,281.4163632,31.72322655,494.9469615,2023-03-16 06:46:20+00:00,39.93,Early June,Corn
82.46533749,59.61051585,46.069263,27.24791189,84.08084797,4.94119758,276.6476131,31.2547716,488.2994933,2023-03-13 06:46:20+00:00,39.93,Early June,Soybean
83.59607334,61.36360501,42.74750359,27.30556588,81.68249713,4.99425751,289.8467552,32.5573876,513.6279806,2023-03-03 06:46:20+00:00,39.93,Early June,Corn
79.91941573,57.42091457,42.76524715,28.85735561,82.2699294,5.277646957,285.7049014,31.73427145,481.075281,2023-03-21 06:46:20+00:00,39.93,Early June,Soybean
81.5786693,54.10508686,46.32627332,26.41363966,84.76191093,5.078793173,272.3337732,31.95157393,507.5340509,2023-02-25 06:46:20+00:00,39.93,Early June,Corn
93.27882842,53.1453555,36.01182094,23.93678024,79.73817156,7.158969747,187.6701086,32.63957424,501.6383282,2023-03-11 13:36:16+00:00,32.67,Early June,Soybean
92.12973802,55.63826728,36.9842974,24.19190576,80.78449149,7.277293206,182.4753633,33.46578123,494.4742092,2023-03-22 13:36:16+00:00,32.67,Early June,Soybean
97.85521207,53.98467547,37.58360452,24.12421049,81.62369496,7.095200421,184.2446793,32.45750834,526.2053387,2023-03-04 13:36:16+00:00,32.67,Early June,Soybean
90.38335482,52.21144374,35.86534839,23.34978287,82.97155148,7.230756338,188.9492381,32.23590866,512.6600675,2023-03-10 13:36:16+00:00,32.67,Early June,Corn
94.68923696,55.36732952,32.7958449,22.07984257,82.45990868,7.162881053,184.9827669,34.50897783,498.1690549,2023-03-09 13:36:16+00:00,32.67,Early June,Corn
94.66266795,51.13418374,35.68901415,25.86866809,79.58903035,6.579225048,213.921755,31.25762601,499.5670567,2023-03-31 01:48:59+00:00,39.93,Early June,Corn
93.79168427,52.27775643,39.58937437,24.64054923,79.98969246,6.692759581,211.9736068,33.00822619,486.3225312,2023-03-31 01:48:59+00:00,39.93,Early June,Corn
96.15212646,48.1858206,41.17769656,24.69692825,81.54360205,6.693667162,225.61937,33.44587734,501.6567548,2023-03-24 01:48:59+00:00,39.93,Early June,Soybean
90.88748821,55.19284036,34.33391165,25.16460609,79.79274656,6.717529561,219.2659944,31.26012885,516.6712805,2023-04-04 01:48:59+00:00,39.93,Early June,Soybean
92.73033678,53.74787573,37.89408207,25.97947487,80.39423933,6.346740193,216.6218065,33.50989988,513.1241437,2023-04-06 01:48:59+00:00,39.93,Early June,Soybean
58.40136942,45.49128538,38.64184311,26.00950086,79.85673346,6.822395856,244.730217,30.15860331,505.427123,2023-04-12 07:41:36+00:00,32.67,Early June,Corn
59.56225914,46.33348486,40.20251567,24.84106928,80.30427004,6.809379487,241.9209527,29.88999985,513.0586951,2023-03-24 07:41:36+00:00,32.67,Early June,Corn
61.57851835,48.59042946,38.30159826,24.8483759,79.83229362,6.914659925,250.2255635,30.94142846,487.5446129,2023-04-11 07:41:36+00:00,32.67,Early June,Corn
60.7417905,45.06782634,35.65451977,24.94477703,81.58087074,6.706037333,253.7532574,31.14268574,495.0905345,2023-04-14 07:41:36+00:00,32.67,Early June,Soybean
59.82360547,48.72347701,38.34362583,24.67622635,80.53080051,6.78844474,240.1182138,32.14044803,499.8488464,2023-04-02 07:41:36+00:00,32.67,Early June,Soybean
85.74379905,33.6666326,39.9278441,22.81714083,77.95168324,6.297606348,285.6136849,31.25545722,498.9459161,2023-03-31 07:26:17+00:00,39.93,Early June,Soybean
89.27501558,38.88645455,37.59041587,23.78834076,78.68759325,6.14694969,285.8998843,31.96828318,517.2830216,2023-04-22 07:26:17+00:00,39.93,Late May,Barley
85.3059094,37.87377027,39.94825565,21.81541411,78.88018546,6.449993664,288.0014306,32.76904538,503.2972881,2023-03-26 07:26:17+00:00,39.93,Early June,Soybean
90.61815002,40.46337202,42.54854162,21.59246655,80.38535247,6.523148378,282.7737779,30.44774691,507.6190441,2023-04-15 07:26:17+00:00,39.93,Early June,Soybean
88.34138862,38.86265592,41.60192824,22.3698498,78.65497375,6.363901272,282.9951034,31.29085411,496.9206999,2023-04-18 07:26:17+00:00,39.93,Early June,Soybean
90.15596193,33.43940557,40.88214356,22.9187346,76.74689718,6.868665735,198.8359523,29.99072916,503.0293299,2023-04-14 08:41:09+00:00,32.67,Early June,Soybean
86.93337157,34.70896776,37.2557574,22.48993596,75.34202986,7.144970112,192.708735,32.39629245,498.4801409,2023-04-16 08:41:09+00:00,32.67,Early June,Soybean
89.80407603,34.18906259,43.65257792,23.64006559,76.5709302,7.029388317,201.6000532,29.49325864,510.4283489,2023-04-12 08:41:09+00:00,39.93,Early June,Corn
81.34518376,33.73393277,37.18305212,21.80706714,78.00376828,7.239617072,202.5714161,29.57421577,504.7879848,2023-04-14 08:41:09+00:00,39.93,Early June,Corn
85.64524253,37.25374924,40.93350329,21.80357207,76.68949875,6.909957853,195.441615,29.76744108,507.5670813,2023-04-12 08:41:09+00:00,32.67,Early June,Corn
70.59579501,35.2413951,34.11307135,23.03635131,84.12921519,6.168740474,222.1191287,28.84999251,504.8892427,2023-04-12 00:36:51+00:00,39.93,Early June,Corn
77.43452883,37.51312663,34.75226168,23.62167459,83.43618993,6.234958587,217.6594984,27.83924134,504.1409019,2023-04-17 00:36:51+00:00,39.93,Early June,Soybean
75.10121644,37.43113225,30.89032339,22.12065075,83.70608644,6.27842614,215.8364384,28.0105688,525.0828333,2023-04-13 00:36:51+00:00,39.93,Early June,Soybean
76.38284604,38.53151963,36.73512844,22.31127517,84.81270835,6.193788497,220.6471527,28.2465293,497.487295,2023-04-13 00:36:51+00:00,39.93,Early June,Corn
73.72846471,39.07150119,35.21326704,23.00188171,83.78859367,6.233321697,223.647469,31.71436972,494.0794621,2023-04-30 00:36:51+00:00,39.93,Early June,Corn
88.11879194,34.16393664,40.39589426,24.8488807,81.54369707,5.799847381,293.1980719,26.69730266,507.6417166,2023-05-06 08:26:42+00:00,39.93,Early June,Corn
81.53592447,33.61452259,42.57743684,23.46820545,81.59219641,5.748380361,286.7592368,26.6733568,490.4255461,2023-04-26 08:26:42+00:00,39.93,Early June,Soybean
84.15826389,36.08180221,40.71691303,24.47950356,81.85253817,5.839057042,295.3766865,27.29625367,475.5091101,2023-05-01 08:26:42+00:00,39.93,Early June,Corn
89.09971464,40.21421064,42.78439381,22.2517002,80.66712859,5.790487987,286.6164807,28.72259427,486.3880182,2023-05-08 08:26:42+00:00,39.93,Early June,Soybean
88.10761308,38.86733474,37.78533452,22.55350383,82.73740745,5.756615162,278.3298808,29.12128323,475.7854945,2023-04-18 08:26:42+00:00,39.93,Early June,Soybean
89.87307633,41.57620949,34.81066309,21.4546721,83.33188292,6.579405701,209.0733692,27.33612745,473.8156195,2023-05-17 00:00:19+00:00,39.93,Early June,Corn
87.78435543,41.59118033,34.72691086,22.27599643,81.3833978,6.545381311,191.1778185,29.13696784,485.9663626,2023-04-27 00:00:19+00:00,32.67,Late May,Wheat
83.79301998,44.08376501,34.28392969,20.29787265,83.01466696,6.568897905,194.239368,27.00738027,452.1671318,2023-04-27 00:00:19+00:00,32.67,Early June,Soybean
84.87907926,46.5506837,40.71943389,20.94788891,82.19415589,6.318892135,200.746491,28.72212654,442.4066528,2023-04-28 00:00:19+00:00,39.93,Early June,Corn
86.18886999,45.3018789,37.33638417,19.11000917,81.76113437,6.409278585,195.6500551,26.76301589,465.1077416,2023-05-11 00:00:19+00:00,26.73,Early June,Corn
73.89127795,43.60268335,40.68724722,23.38896855,85.5407471,5.194028231,229.2172914,29.56071762,460.6866289,2023-04-30 03:43:07+00:00,39.93,Early June,Corn
74.48727476,41.8853546,39.08749077,24.40044042,82.71398529,4.882306332,226.9887667,27.76723698,437.2267845,2023-05-24 03:43:07+00:00,39.93,Early June,Corn
71.78512127,40.79880319,42.90415187,24.23052636,80.35815749,5.057266088,220.1803994,29.66825804,440.5492603,2023-05-23 03:43:07+00:00,39.93,Early June,Soybean
75.24952456,41.66220535,40.84056139,24.52247873,81.63577696,5.232572244,224.5999503,27.50241916,427.5607543,2023-05-20 03:43:07+00:00,39.93,Early June,Corn
75.5830752,41.2436021,39.59999063,25.69788901,83.91064236,5.006873613,216.5955871,27.94673925,443.0668211,2023-05-16 03:43:07+00:00,39.93,Early June,Soybean
63.13380651,55.89128853,41.78307864,19.92880202,80.14474457,6.051305178,205.5044213,25.97470592,450.2441123,2023-05-10 06:45:16+00:00,26.73,Early June,Soybean
67.96576191,60.92183769,39.78635999,23.41069806,80.82073152,5.820266207,202.8687137,26.02543029,435.1206371,2023-05-14 06:45:16+00:00,32.67,Early June,Soybean
69.03430838,56.46087906,42.28207775,22.70141495,79.99632619,5.830510958,201.9704989,28.20353529,458.5900421,2023-05-19 06:45:16+00:00,32.67,Early June,Corn
71.50626517,55.60421263,40.3714818,22.55142553,80.54774089,5.88534348,205.1227175,28.10031347,467.0414407,2023-05-29 06:45:16+00:00,39.93,Early June,Soybean
70.49676788,55.72362364,42.08602078,21.95234878,80.81669297,5.80945046,199.9605104,26.65018192,464.855727,2023-05-15 06:45:16+00:00,32.67,Early June,Soybean
81.23069028,34.54173918,43.31298888,20.75716433,85.15547519,6.109754877,239.8847278,26.46062483,463.3726659,2023-05-15 05:04:50+00:00,39.93,Early June,Soybean
82.6117776,43.95552349,44.39322479,23.58307274,86.66182625,5.972557569,238.6556856,27.71699196,452.4223116,2023-05-21 05:04:50+00:00,39.93,Early June,Corn
82.90410861,41.39151283,46.20760933,20.37736862,87.23991752,5.962357388,235.4929561,27.80735396,459.0766345,2023-05-15 05:04:50+00:00,39.93,Early June,Soybean
87.21639787,43.22569316,40.96195395,20.54566031,86.23499012,6.095853868,230.293766,29.22709156,445.7947656,2023-05-16 05:04:50+00:00,39.93,Early June,Soybean
84.13135745,40.03286814,45.55769135,19.50453086,85.03009366,5.782785969,236.209778,27.36291711,443.5538875,2023-05-16 05:04:50+00:00,32.67,Early June,Corn
102.0038853,49.80960287,33.92044482,23.72588726,81.2331947,6.952798928,227.1630569,27.27203305,477.1861905,2023-06-11 02:06:35+00:00,32.67,Early June,Soybean
101.2729967,47.40381554,35.36194573,23.1403679,80.34209662,6.984177009,238.1193283,27.77330421,447.270758,2023-06-10 02:06:35+00:00,32.67,Mid October,Barley
96.0269285,50.44264123,34.37520167,23.25388291,80.5250711,6.889575354,238.3724202,28.21179204,460.955169,2023-06-16 02:06:35+00:00,39.93,Early June,Soybean
101.0746236,47.92538462,35.84875246,24.65284644,80.81789845,7.036453902,228.9905449,27.11628262,470.2038246,2023-05-26 02:06:35+00:00,32.67,Early June,Corn
100.5620109,47.25098145,34.83578909,22.16347681,80.51196241,6.854599152,236.7330134,28.81711503,474.1357516,2023-05-21 02:06:35+00:00,32.67,Early June,Soybean
68.94102077,53.05432923,37.32050422,25.21976322,80.9242249,8.063561843,257.2533139,27.57116997,443.1166457,2023-06-18 15:50:53+00:00,32.67,Early June,Soybean
66.5818727,49.87458243,44.19615039,25.52054065,79.95639577,8.11664005,252.6090049,28.96160454,457.9444609,2023-06-21 15:50:53+00:00,32.67,Early June,Corn
65.69551955,53.34484882,45.27706479,25.83957508,80.88783823,8.111196096,251.8076433,26.97169341,454.358548,2023-06-22 15:50:53+00:00,32.67,Early June,Soybean
68.12163237,53.41789556,39.86219229,26.54077292,81.72806071,8.11637034,248.9053886,25.97872631,457.8875306,2023-05-27 15:50:53+00:00,32.67,Early June,Soybean
66.55451665,54.07967002,40.5442497,25.88578589,80.63032032,7.754696646,259.0765706,25.26354671,457.8758694,2023-06-22 15:50:53+00:00,32.67,Early June,Soybean
99.75816868,53.82558926,39.76820396,27.12651532,87.41058364,6.219903438,264.4903647,27.76718578,440.9804667,2023-06-17 01:21:25+00:00,39.93,Early June,Soybean
100.0243047,56.36030435,42.67388842,26.16614806,87.85417918,6.303739704,267.1625352,26.11092255,441.2842103,2023-06-26 01:21:25+00:00,32.67,Early June,Corn
102.150535,58.15386648,42.87629234,29.24072502,84.21369501,6.416942313,276.1550189,26.80311017,464.56149,2023-06-23 01:21:25+00:00,32.67,Early June,Soybean
97.29539477,56.27438092,45.47197632,26.97710367,87.88084335,6.190861961,271.2247028,26.94522201,482.5399006,2023-06-17 01:21:25+00:00,39.93,Early June,Soybean
97.27297795,57.45139565,40.78086155,27.77302492,88.44129776,6.192357191,272.6922558,27.59612555,443.2348107,2023-06-13 01:21:25+00:00,39.93,Early June,Corn
100.5187139,48.17441576,44.33742002,23.75251556,77.44954566,7.314090868,251.8175432,27.87531399,433.4841895,2023-06-23 03:31:33+00:00,32.67,Early June,Soybean
99.72870736,47.16005029,40.85523581,23.82514377,76.69702738,7.178393976,248.3648577,26.99782543,430.1601977,2023-06-21 03:31:33+00:00,39.93,Early June,Soybean
102.7888969,49.42685502,39.70456217,24.4662285,79.3161202,7.218361944,252.3922742,27.22794656,452.874796,2023-06-11 03:31:33+00:00,32.67,Early June,Corn
100.345141,49.33560004,40.00060131,25.18431451,77.76415593,7.14630444,258.0676317,26.59223801,446.6098036,2023-06-25 03:31:33+00:00,32.67,Early June,Soybean
103.1115731,48.69602343,38.02832778,21.67097288,76.6798284,7.440626618,240.2064945,26.73191516,425.147757,2023-07-04 03:31:33+00:00,32.67,Early June,Corn
56.68215676,47.6001209,41.91715806,21.50088845,85.26159218,6.275799302,247.7972042,27.42613636,435.8317681,2023-06-26 09:28:30+00:00,32.67,Early June,Corn
56.17197651,50.12602227,42.1225291,20.00316508,86.00208597,6.34827889,249.1129362,28.79245426,441.743709,2023-06-30 09:28:30+00:00,32.67,Late April,Wheat
56.33839316,51.37795883,45.49639988,19.76573352,85.6533843,6.266177338,236.5752352,29.76177495,429.8055553,2023-07-03 09:28:30+00:00,26.73,Early June,Corn
58.67651077,47.23631805,41.62004922,21.946459,86.23035808,6.268927764,251.4249964,28.58448159,422.6049783,2023-06-19 09:28:30+00:00,32.67,Early June,Soybean
54.42978411,53.5408832,45.1590304,20.3588415,87.03716834,6.377859298,236.0226364,27.94808018,437.9398351,2023-07-04 09:28:30+00:00,32.67,Early June,Corn
83.22191976,50.53482949,37.42779723,23.62908758,77.00003859,5.673303224,188.9941094,27.55060731,445.8624621,2023-07-16 10:04:00+00:00,32.67,Early June,Soybean
79.64403373,49.10732576,35.30801224,22.43989669,77.84330936,5.799878712,191.5425332,29.30100251,429.2194763,2023-07-11 10:04:00+00:00,32.67,Early June,Corn
81.32665602,51.32358455,34.14612363,21.83041954,77.84844223,5.646579232,184.3847944,29.39322404,437.3344933,2023-07-06 10:04:00+00:00,32.67,Early June,Corn
83.11836624,54.45199019,34.49748096,22.61177109,77.50290593,5.746109369,188.1020831,30.6417486,434.9273402,2023-07-14 10:04:00+00:00,32.67,Early June,Soybean
82.52991843,54.59900488,33.90168521,22.14231171,77.42816552,5.679507477,192.5376194,29.83641306,431.1179659,2023-06-24 10:04:00+00:00,32.67,Early June,Soybean
71.47862668,59.50874994,38.53364002,21.30747652,86.66027726,5.624797063,275.2541551,31.76054774,427.4951414,2023-07-01 05:29:53+00:00,39.93,Early June,Soybean
75.42905331,56.87414219,39.30453938,21.28511552,87.79372495,5.546123786,272.6337106,31.8706501,443.4009974,2023-07-27 05:29:53+00:00,39.93,Early June,Soybean
71.7344069,58.29128148,42.66800203,20.69220109,87.44202306,5.709918688,277.605353,32.02721889,447.8298154,2023-07-26 05:29:53+00:00,39.93,Early June,Soybean
73.26269479,58.66203012,42.92687576,20.68729813,87.13065005,5.530537536,272.4970294,31.9759446,436.7310041,2023-07-10 05:29:53+00:00,39.93,Early June,Soybean
69.89787392,53.89004382,41.77515161,21.45556918,86.66316783,5.723044719,269.6827866,30.05693339,444.6960507,2023-07-11 05:29:53+00:00,32.67,Early June,Corn
90.17032213,31.64327252,38.84963185,22.34367758,78.53534144,6.419931651,210.8259687,30.55012119,437.0799939,2023-07-20 01:04:34+00:00,39.93,Early June,Soybean
92.44294232,37.87080726,41.31742932,21.52319591,78.74887743,6.368566464,190.2412541,28.96702887,441.6936761,2023-07-10 01:04:34+00:00,32.67,Early June,Soybean
90.63463073,38.01186611,41.45750917,21.7525561,79.00264999,6.415414153,198.1158955,31.32421594,458.1559269,2023-08-02 01:04:34+00:00,32.67,Early June,Corn
90.23645852,36.10237758,38.27603768,22.01452364,79.33044665,6.395481154,209.4259206,29.98804125,434.6192986,2023-07-30 01:04:34+00:00,39.93,Early June,Soybean
88.99925443,35.04647944,38.98969084,21.2183381,79.40334928,6.648140055,197.3917995,28.99670465,436.7496976,2023-07-13 01:04:34+00:00,32.67,Early June,Corn
82.16741893,36.85522747,37.71255019,25.50594571,79.44041346,6.279081708,219.0285462,30.86279293,450.3862109,2023-08-08 20:10:14+00:00,39.93,Early June,Corn
78.91641498,33.52349768,35.12826445,26.93958931,80.34825691,6.277828302,226.1355016,29.38946095,464.5111736,2023-08-10 20:10:14+00:00,39.93,Early April,Soybean
82.36752262,34.99193853,37.23578939,25.90861055,80.56345263,6.34345486,219.7859237,30.07956435,457.2119096,2023-07-30 20:10:14+00:00,39.93,Early June,Corn
83.86663612,37.44628573,38.00779753,25.18941645,81.0320624,6.28538318,218.2614575,29.23556954,444.5670971,2023-08-01 20:10:14+00:00,39.93,Early June,Soybean
78.37321286,39.12247127,37.52980311,24.96468666,80.93382747,6.53219398,220.0319104,28.71494162,455.2546003,2023-08-04 20:10:14+00:00,39.93,Early June,Corn
97.50743495,56.28171612,38.5595379,19.33456053,77.8315366,5.218685245,266.2630444,26.92028837,473.5837253,2023-08-16 15:29:24+00:00,32.67,Early June,Corn
98.38805395,55.56540586,35.65231001,21.4956392,77.2026288,5.253568844,268.9258038,28.29590182,471.5906272,2023-08-17 15:29:24+00:00,39.93,Early June,Corn
92.52359158,52.22340407,34.71257756,19.79476115,75.50837021,5.217047276,270.4364454,28.20252357,484.2685328,2023-07-31 15:29:24+00:00,32.67,Early June,Soybean
91.72834016,56.68797258,39.99967107,19.82472979,77.48923566,5.359847527,268.6082049,29.39911662,483.660037,2023-07-27 15:29:24+00:00,32.67,Early June,Corn
98.70204614,53.94475797,38.58206944,21.53326693,78.26758655,5.175502701,265.9970761,26.84322384,478.7880433,2023-07-28 15:29:24+00:00,39.93,Early June,Corn
83.82116166,52.58614552,43.31678558,23.19857253,85.28477601,5.812774168,226.2006128,26.51627184,490.4286777,2023-08-07 08:41:22+00:00,39.93,Early June,Corn
84.55263326,51.7075645,44.23285033,23.63111847,85.22202648,5.803495623,221.9519114,27.2199268,507.2646437,2023-08-16 08:41:22+00:00,39.93,Early June,Corn
87.03841575,54.5890174,41.68412628,23.61174718,84.78271789,5.81325794,227.8302486,25.85677828,492.8858036,2023-08-17 08:41:22+00:00,39.93,Early June,Soybean
86.36828576,54.68614651,41.07288949,25.32166703,85.21828039,5.798731866,220.3540768,27.78178921,483.1903929,2023-08-20 08:41:22+00:00,39.93,Early June,Corn
86.17414566,53.56367886,43.16689405,24.83577594,84.18483064,5.754444587,217.1451028,27.72589275,491.3888482,2023-07-29 08:41:22+00:00,39.93,Early June,Soybean
99.22587279,55.04995973,44.24727766,26.83371254,85.35602948,5.812593792,187.0782392,25.82506385,488.878065,2023-08-12 03:54:42+00:00,32.67,Early June,Soybean
99.77469753,56.84222103,40.23718034,28.7811485,85.32302125,5.862036838,190.6454714,27.46672664,502.2083524,2023-08-05 03:54:42+00:00,32.67,Early June,Corn
103.2767032,57.64545802,39.78640696,25.4825237,84.07807529,5.836955208,188.6215553,26.85457375,490.2831017,2023-08-08 03:54:42+00:00,26.73,Early June,Soybean
97.86051203,55.14375995,44.16338089,26.76973344,85.26956464,5.799963771,181.3789563,26.40133105,508.0009424,2023-08-27 03:54:42+00:00,32.67,Early June,Soybean
95.36302777,52.48559163,42.9764857,27.07377105,83.29941632,5.617280106,189.0580811,26.6908005,505.9418221,2023-08-10 03:54:42+00:00,32.67,Early June,Corn
96.64778291,59.18699063,32.71432128,24.7486758,83.10302043,5.627634553,285.4604839,27.80117628,518.7553283,2023-08-19 18:41:32+00:00,39.93,Early June,Corn
97.87795508,55.6324856,37.1727058,27.91654507,83.93743438,5.626420512,284.0715421,25.74364857,515.6736431,2023-09-09 18:41:32+00:00,39.93,Early April,Soybean
97.32009605,53.77661439,34.9030354,26.19585921,82.66114566,5.745318636,282.4213728,26.08053208,530.7586565,2023-08-14 18:41:32+00:00,39.93,Early June,Corn
98.61664343,53.87872223,35.13298174,25.77112372,83.31467157,5.633435418,281.8588772,26.52208464,520.7182568,2023-08-31 18:41:32+00:00,39.93,Early June,Corn
96.34821454,59.49173185,38.8213867,25.88408099,83.43384059,5.663524154,286.0880116,26.59687036,505.4671842,2023-09-05 18:41:32+00:00,39.93,Early June,Soybean
88.16670069,40.37587808,31.70705405,22.02908528,87.72696389,5.288791938,293.0319533,27.59917374,517.0317399,2023-09-01 12:41:08+00:00,39.93,Early June,Soybean
91.96961687,40.59471504,32.10498205,24.27254453,85.08189393,5.378855927,289.7156173,27.99398604,506.2554353,2023-09-15 12:41:08+00:00,39.93,Early June,Soybean
